"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","QFLAG","ALABO","METOA","METFP","SLABO","SMTYP","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VFLAG","MPROG","VALUE"
"BAMN","AA31","IGA_Gravelines_1998","5198762",2.15003,51.02219,,"GRAV - Canal Amenee",19980518,,,"5198762",,,2,5,106674,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.153402537
"BAMN","AA31","IGA_Gravelines_1998","5198762",2.15003,51.02219,,"GRAV - Canal Amenee",19980518,,,"5198762",,,2,5,116162,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",23.06805075
"BAMN","AA31","IGA_Gravelines_1998","5198762",2.15003,51.02219,,"GRAV - Canal Amenee",19980518,,,"5198762",,,2,5,117368,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",11.534025375
"BAMN","AA31","IGA_Gravelines_1998","5198762",2.15003,51.02219,,"GRAV - Canal Amenee",19980518,,,"5198762",,,2,5,123200,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",899.653979239
"BAMN","AA31","IGA_Gravelines_1998","5198762",2.15003,51.02219,,"GRAV - Canal Amenee",19980518,,,"5198762",,,2,5,131495,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",34.602076125
"BAMN","AA31","IGA_Gravelines_1998","5198762",2.15003,51.02219,,"GRAV - Canal Amenee",19980518,,,"5198762",,,2,5,1434803,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",3.460207612
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,101,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",59.970014993
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,913,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",404.797601199
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,1082,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",119.940029985
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,1101,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",44.977511244
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,1102,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",2.99850075
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,1135,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",5.997001499
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,1137,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",4.497751124
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,10194,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",14.992503748
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,103407,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",89.955022489
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,104251,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",2008.995502249
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,104466,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",14.992503748
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,104496,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",164.917541229
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,104515,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",3088.455772114
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,104736,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.499250375
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,104878,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",2788.605697151
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,105410,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",2.99850075
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,106386,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",164.917541229
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,106673,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",4.497751124
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,106674,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.499250375
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,106677,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",4.497751124
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,106734,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.499250375
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,116162,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",179.910044978
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,117034,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",554.722638681
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,117368,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",46.476761619
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,117535,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",44.977511244
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,123200,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",164.917541229
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,131495,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",104.947526237
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,149668,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.499250375
"BAMN","AA31","IGA_Gravelines_1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee",19980602,,,"5198768",,,2,5,1434803,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.499250375
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,101,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",6.857142857
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,105,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.142857143
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,882,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",43.428571429
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,913,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",74.285714286
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,1082,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",45.714285714
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,1102,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",2.285714286
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,1135,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",4.571428571
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,10194,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.142857143
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,103407,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",29.714285714
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,104251,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",5211.428571429
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,104496,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",17.142857143
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,104515,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.142857143
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,104685,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.142857143
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,104878,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",89.142857143
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,105410,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",3.428571429
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,106673,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",4.571428572
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,106674,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.142857143
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,106734,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.142857143
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,116162,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",139.428571429
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,117034,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.142857143
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,117368,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",2.285714286
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,131495,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",11.428571429
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,146142,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1.142857143
"BAMN","AA31","IGA_Gravelines_1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee",19980629,,,"5198771",,,2,5,1434803,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",2.285714286
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,101,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",33.182353624
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,882,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",33.182353624
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,913,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",33.182353624
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,1082,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",282.050005807
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,1102,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",16.591176812
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,1135,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",11.049723757
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,103407,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",149.32059131
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,104251,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",3294.947746788
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,104496,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",398.188243492
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,104515,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",49.773530437
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,104685,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",132.729414497
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,104878,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",464.552950741
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,105410,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",348.414713056
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,106673,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",44.198895028
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,106674,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",5.524861878
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,106734,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",11.049723757
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,116162,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1194.564730476
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,117535,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",5.524861878
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,131495,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",16.591176812
"BAMN","AA31","IGA_Gravelines_1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee",19980817,,,"5198796",,,2,5,146142,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",33.182353624
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,101,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",66.945606695
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,882,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",50.209205021
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,913,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",58.577405858
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,1082,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",267.782426778
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,1101,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",33.472803347
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,1135,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",8.368200837
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,1839,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",8.368200837
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,103407,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",292.887029289
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,104251,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",33.472803347
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,104496,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",58.577405858
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,104685,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",16.736401674
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,104878,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",108.786610879
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,105410,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",66.945606695
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,106264,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",8.368200837
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,106674,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",12.552301255
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,116162,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1029.288702929
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,123200,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",5135.032331685
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,128634,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",16.736401674
"BAMN","AA31","IGA_Gravelines_1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee",19980918,,,"5198972",,,2,5,131495,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",108.786610879
"BAMN","AA31","IGA_Gravelines_1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee",19980928,,,"5199015",,,2,5,101,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",15.974440895
"BAMN","AA31","IGA_Gravelines_1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee",19980928,,,"5199015",,,2,5,105,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",31.948881789
"BAMN","AA31","IGA_Gravelines_1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee",19980928,,,"5199015",,,2,5,882,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",431.309904153
"BAMN","AA31","IGA_Gravelines_1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee",19980928,,,"5199015",,,2,5,913,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",191.693290735
"BAMN","AA31","IGA_Gravelines_1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee",19980928,,,"5199015",,,2,5,1082,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",1198.083067093
"BAMN","AA31","IGA_Gravelines_1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee",19980928,,,"5199015",,,2,5,1101,,,"ABUNDNR","nr/m3",,,,,,,"T~S",1998,"ZP","ERID",,,,"S","JMP~NATL",31.948881789
