"RLABO","SHIPC","CRUIS","STNNO","LATIT","LONGI","POSYS","STATN","SDATE","STIME","WADEP","SMPNO","FINFL","SMVOL","MNDEP","MXDEP","SPECI","TRPHY","STAGE","PARAM","MUNIT","VFLAG","ALABO","METOA","METFP","SLABO","SMTYP","MPROG","PURPM","MYEAR","DTYPE","RLIST","SIZCL","SIZRF","SFLAG","VALUE"
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,10194,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,14.992503748
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,103407,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,89.955022489
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,104251,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,2008.995502249
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,104466,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,14.992503748
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,104496,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,164.917541229
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,104515,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,3088.455772114
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,104736,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.499250375
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,104878,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,2788.605697151
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,105410,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,2.99850075
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,106386,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,164.917541229
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,106673,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,4.497751124
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,106674,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.499250375
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,106677,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,4.497751124
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,106734,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.499250375
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,116162,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,179.910044978
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,117034,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,554.722638681
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,117368,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,46.476761619
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,117535,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,44.977511244
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,123200,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,164.917541229
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,131495,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,104.947526237
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,149668,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.499250375
"BAMN","AA31","1998","5198768",2.15003,51.02219,,"GRAV - Canal Amenee","19980602",00:00:00,,"5198768",,,2,5,1434803,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.499250375
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,101,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,6.857142857
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,105,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.142857143
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,882,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,43.428571429
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,913,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,74.285714286
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,1082,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,45.714285714
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,1102,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,2.285714286
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,1135,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,4.571428571
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,10194,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.142857143
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,103407,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,29.714285714
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,104251,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,5211.428571429
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,104496,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,17.142857143
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,104515,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.142857143
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,104685,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.142857143
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,104878,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,89.142857143
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,105410,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,3.428571429
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,106673,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,4.571428572
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,106674,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.142857143
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,106734,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.142857143
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,116162,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,139.428571429
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,117034,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.142857143
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,117368,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,2.285714286
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,131495,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,11.428571429
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,146142,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1.142857143
"BAMN","AA31","1998","5198771",2.15003,51.02219,,"GRAV - Canal Amenee","19980629",00:00:00,,"5198771",,,2,5,1434803,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,2.285714286
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,101,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,33.182353624
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,882,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,33.182353624
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,913,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,33.182353624
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,1082,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,282.050005807
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,1102,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,16.591176812
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,1135,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,11.049723757
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,103407,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,149.32059131
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,104251,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,3294.947746788
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,104496,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,398.188243492
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,104515,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,49.773530437
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,104685,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,132.729414497
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,104878,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,464.552950741
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,105410,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,348.414713056
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,106673,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,44.198895028
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,106674,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,5.524861878
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,106734,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,11.049723757
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,116162,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1194.564730476
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,117535,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,5.524861878
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,131495,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,16.591176812
"BAMN","AA31","1998","5198796",2.15003,51.02219,,"GRAV - Canal Amenee","19980817",00:00:00,,"5198796",,,2,5,146142,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,33.182353624
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,101,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,66.945606695
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,882,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,50.209205021
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,913,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,58.577405858
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,1082,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,267.782426778
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,1101,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,33.472803347
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,1135,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,8.368200837
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,1839,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,8.368200837
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,103407,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,292.887029289
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,104251,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,33.472803347
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,104496,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,58.577405858
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,104685,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,16.736401674
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,104878,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,108.786610879
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,105410,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,66.945606695
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,106264,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,8.368200837
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,106674,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,12.552301255
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,116162,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1029.288702929
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,123200,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,5135.032331685
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,128634,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,16.736401674
"BAMN","AA31","1998","5198972",2.15003,51.02219,,"GRAV - Canal Amenee","19980918",00:00:00,,"5198972",,,2,5,131495,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,108.786610879
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,101,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,15.974440895
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,105,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,31.948881789
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,882,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,431.309904153
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,913,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,191.693290735
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,1082,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1198.083067093
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,1101,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,31.948881789
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,1135,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,31.948881789
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,1137,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,9.584664537
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,103407,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,495.207667732
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,104251,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,718.849840256
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,104466,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,47.923322684
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,104496,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,111.821086262
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,104685,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,111.821086262
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,104878,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,1054.313099042
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,105410,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,102.236421725
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,106673,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,3.194888179
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,106674,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,12.779552716
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,116162,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,2523.961661342
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,117535,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,6.389776358
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,120072,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,6.389776358
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,123200,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,143.769968051
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,128634,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,31.948881789
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,131495,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,95.846645367
"BAMN","AA31","1998","5199015",2.15003,51.02219,,"GRAV - Canal Amenee","19980928",00:00:00,,"5199015",,,2,5,146142,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,255.591054313
"BAMN","AA31","1998","5212029",2.15003,51.02219,,"GRAV - Canal Amenee","19981116",00:00:00,,"5212029",,,2,5,101,,,"ABUNDNR","nr/m3","S",,,,,,"CEMP~NATL","T~S","1998","ZP","ERID",,,,29.726516052
